id,asset_name,asset_type,distribution_asset,timestamp,survival_probability
271453,l(r:p49udm39584-p49udt12024lv),distribution_overhead_lines,83ba686d-2bf5-4dad-bf4d-0bbdb602066f,1961-09-12T08:00:00,0.7672768010898896
271502,l(r:p49udm39587-p49ulv60153),distribution_overhead_lines,5b53f8de-97ae-418c-9776-a5c6f944a605,1961-09-12T05:00:00,0.9999909199171659
271503,l(r:p49udm39587-p49ulv60153),distribution_overhead_lines,5b53f8de-97ae-418c-9776-a5c6f944a605,1961-09-12T06:00:00,0.16822239918208415
271504,l(r:p49udm39587-p49ulv60153),distribution_overhead_lines,5b53f8de-97ae-418c-9776-a5c6f944a605,1961-09-12T07:00:00,0.9999999661235778
271505,l(r:p49udm39587-p49ulv60153),distribution_overhead_lines,5b53f8de-97ae-418c-9776-a5c6f944a605,1961-09-12T08:00:00,0.767093294911362
271554,l(r:p49udm39586-p49ulv26584),distribution_overhead_lines,e1232323-184c-43b2-906e-79bc12fadc20,1961-09-12T05:00:00,0.9999914706386828
271555,l(r:p49udm39586-p49ulv26584),distribution_overhead_lines,e1232323-184c-43b2-906e-79bc12fadc20,1961-09-12T06:00:00,0.16897165556050497
271556,l(r:p49udm39586-p49ulv26584),distribution_overhead_lines,e1232323-184c-43b2-906e-79bc12fadc20,1961-09-12T07:00:00,0.9999999121758157
271557,l(r:p49udm39586-p49ulv26584),distribution_overhead_lines,e1232323-184c-43b2-906e-79bc12fadc20,1961-09-12T08:00:00,0.7651488937937692
271606,l(r:p49udm39586-p49udm39587),distribution_overhead_lines,409e4773-9e9f-477e-8451-29f4cfdcb0fb,1961-09-12T05:00:00,0.9999908669889206
271607,l(r:p49udm39586-p49udm39587),distribution_overhead_lines,409e4773-9e9f-477e-8451-29f4cfdcb0fb,1961-09-12T06:00:00,0.16827370605118563
271608,l(r:p49udm39586-p49udm39587),distribution_overhead_lines,409e4773-9e9f-477e-8451-29f4cfdcb0fb,1961-09-12T07:00:00,0.9999999505063745
271609,l(r:p49udm39586-p49udm39587),distribution_overhead_lines,409e4773-9e9f-477e-8451-29f4cfdcb0fb,1961-09-12T08:00:00,0.7643418391146855
271658,l(r:p49udm39587-p49udt12024lv),distribution_overhead_lines,cc4e743d-6e21-4f13-b78c-9f2096ed18a4,1961-09-12T05:00:00,0.9999906986832332
271659,l(r:p49udm39587-p49udt12024lv),distribution_overhead_lines,cc4e743d-6e21-4f13-b78c-9f2096ed18a4,1961-09-12T06:00:00,0.1680162528610457
271660,l(r:p49udm39587-p49udt12024lv),distribution_overhead_lines,cc4e743d-6e21-4f13-b78c-9f2096ed18a4,1961-09-12T07:00:00,0.9999999680247845
271661,l(r:p49udm39587-p49udt12024lv),distribution_overhead_lines,cc4e743d-6e21-4f13-b78c-9f2096ed18a4,1961-09-12T08:00:00,0.7658337138130552
271710,l(r:p49udt12025lv-p49ulv43182),distribution_overhead_lines,d83c3f01-367f-4e6c-9bc7-c36b2e6a6031,1961-09-12T05:00:00,0.999990178310223
271711,l(r:p49udt12025lv-p49ulv43182),distribution_overhead_lines,d83c3f01-367f-4e6c-9bc7-c36b2e6a6031,1961-09-12T06:00:00,0.16777976069083955
271712,l(r:p49udt12025lv-p49ulv43182),distribution_overhead_lines,d83c3f01-367f-4e6c-9bc7-c36b2e6a6031,1961-09-12T07:00:00,0.9999999314952023
271713,l(r:p49udt12025lv-p49ulv43182),distribution_overhead_lines,d83c3f01-367f-4e6c-9bc7-c36b2e6a6031,1961-09-12T08:00:00,0.7573430809240664
271762,l(r:p49udm39588-p49ulv24200),distribution_overhead_lines,7bc807e9-71e6-492c-a191-f4ad9ee5d4c9,1961-09-12T05:00:00,0.9999892570673562
271763,l(r:p49udm39588-p49ulv24200),distribution_overhead_lines,7bc807e9-71e6-492c-a191-f4ad9ee5d4c9,1961-09-12T06:00:00,0.1668022791391668
271764,l(r:p49udm39588-p49ulv24200),distribution_overhead_lines,7bc807e9-71e6-492c-a191-f4ad9ee5d4c9,1961-09-12T07:00:00,0.9999999748070956
271765,l(r:p49udm39588-p49ulv24200),distribution_overhead_lines,7bc807e9-71e6-492c-a191-f4ad9ee5d4c9,1961-09-12T08:00:00,0.7575053158767693
271814,l(r:p49udm39588-p49udt12025lv),distribution_overhead_lines,0c208448-df3d-4f1d-a89a-fb8233898082,1961-09-12T05:00:00,0.9999896649925315
271815,l(r:p49udm39588-p49udt12025lv),distribution_overhead_lines,0c208448-df3d-4f1d-a89a-fb8233898082,1961-09-12T06:00:00,0.16724358110207982
271816,l(r:p49udm39588-p49udt12025lv),distribution_overhead_lines,0c208448-df3d-4f1d-a89a-fb8233898082,1961-09-12T07:00:00,0.9999999577235755
271817,l(r:p49udm39588-p49udt12025lv),distribution_overhead_lines,0c208448-df3d-4f1d-a89a-fb8233898082,1961-09-12T08:00:00,0.7569846634759696
271866,l(r:p49udm39591-p49ulv24826),distribution_overhead_lines,a2fc5885-627a-4003-bf68-c86797d4e685,1961-09-12T05:00:00,0.9999950671263966
271867,l(r:p49udm39591-p49ulv24826),distribution_overhead_lines,a2fc5885-627a-4003-bf68-c86797d4e685,1961-09-12T06:00:00,0.17557974276956045
271868,l(r:p49udm39591-p49ulv24826),distribution_overhead_lines,a2fc5885-627a-4003-bf68-c86797d4e685,1961-09-12T07:00:00,0.9999703018466055
271869,l(r:p49udm39591-p49ulv24826),distribution_overhead_lines,a2fc5885-627a-4003-bf68-c86797d4e685,1961-09-12T08:00:00,0.7442615578058505
271918,l(r:p49udm39591-p49udt12026lv),distribution_overhead_lines,00e2185c-fbdc-4a06-8250-04dfb7e74cc3,1961-09-12T05:00:00,0.9999948777808318
271919,l(r:p49udm39591-p49udt12026lv),distribution_overhead_lines,00e2185c-fbdc-4a06-8250-04dfb7e74cc3,1961-09-12T06:00:00,0.17516527722702957
271920,l(r:p49udm39591-p49udt12026lv),distribution_overhead_lines,00e2185c-fbdc-4a06-8250-04dfb7e74cc3,1961-09-12T07:00:00,0.9999761805074217
271921,l(r:p49udm39591-p49udt12026lv),distribution_overhead_lines,00e2185c-fbdc-4a06-8250-04dfb7e74cc3,1961-09-12T08:00:00,0.7448939884756031
271970,l(r:p49udm39593-p49ulv75837),distribution_overhead_lines,f68ebf51-6e3b-4700-9e2f-a436209995bb,1961-09-12T05:00:00,0.9999950212223128
271971,l(r:p49udm39593-p49ulv75837),distribution_overhead_lines,f68ebf51-6e3b-4700-9e2f-a436209995bb,1961-09-12T06:00:00,0.1752018429964204
271972,l(r:p49udm39593-p49ulv75837),distribution_overhead_lines,f68ebf51-6e3b-4700-9e2f-a436209995bb,1961-09-12T07:00:00,0.9999828324391951
271973,l(r:p49udm39593-p49ulv75837),distribution_overhead_lines,f68ebf51-6e3b-4700-9e2f-a436209995bb,1961-09-12T08:00:00,0.75095490601502
272022,l(r:p49udm39590-p49ulv24201),distribution_overhead_lines,71180e7a-f23d-4803-8952-414352c56414,1961-09-12T05:00:00,0.9999950027920409
272023,l(r:p49udm39590-p49ulv24201),distribution_overhead_lines,71180e7a-f23d-4803-8952-414352c56414,1961-09-12T06:00:00,0.17509332635272856
272024,l(r:p49udm39590-p49ulv24201),distribution_overhead_lines,71180e7a-f23d-4803-8952-414352c56414,1961-09-12T07:00:00,0.9999852352509093
272025,l(r:p49udm39590-p49ulv24201),distribution_overhead_lines,71180e7a-f23d-4803-8952-414352c56414,1961-09-12T08:00:00,0.7526250741711815
272074,l(r:p49udm39590-p49ulv32768),distribution_overhead_lines,e0dadf63-9550-4ebc-ba5e-def48b2f18a6,1961-09-12T05:00:00,0.9999944905837809
272075,l(r:p49udm39590-p49ulv32768),distribution_overhead_lines,e0dadf63-9550-4ebc-ba5e-def48b2f18a6,1961-09-12T06:00:00,0.17420079805153987
272076,l(r:p49udm39590-p49ulv32768),distribution_overhead_lines,e0dadf63-9550-4ebc-ba5e-def48b2f18a6,1961-09-12T07:00:00,0.999988855775068
272077,l(r:p49udm39590-p49ulv32768),distribution_overhead_lines,e0dadf63-9550-4ebc-ba5e-def48b2f18a6,1961-09-12T08:00:00,0.7499176436196864
272126,l(r:p49udm39590-p49udm39593),distribution_overhead_lines,e004cc2c-dcbc-4480-aedf-4b2b3635c47d,1961-09-12T05:00:00,0.9999947374322733
272127,l(r:p49udm39590-p49udm39593),distribution_overhead_lines,e004cc2c-dcbc-4480-aedf-4b2b3635c47d,1961-09-12T06:00:00,0.17464459789696374
272128,l(r:p49udm39590-p49udm39593),distribution_overhead_lines,e004cc2c-dcbc-4480-aedf-4b2b3635c47d,1961-09-12T07:00:00,0.9999866620317406
272129,l(r:p49udm39590-p49udm39593),distribution_overhead_lines,e004cc2c-dcbc-4480-aedf-4b2b3635c47d,1961-09-12T08:00:00,0.750631819952353
272178,l(r:p49udm39593-p49udt12026lv),distribution_overhead_lines,8383e25a-53f4-4334-988c-5b449142b7d9,1961-09-12T05:00:00,0.9999948915458376
272179,l(r:p49udm39593-p49udt12026lv),distribution_overhead_lines,8383e25a-53f4-4334-988c-5b449142b7d9,1961-09-12T06:00:00,0.17503765442993058
272180,l(r:p49udm39593-p49udt12026lv),distribution_overhead_lines,8383e25a-53f4-4334-988c-5b449142b7d9,1961-09-12T07:00:00,0.9999817778933744
272181,l(r:p49udm39593-p49udt12026lv),distribution_overhead_lines,8383e25a-53f4-4334-988c-5b449142b7d9,1961-09-12T08:00:00,0.7485773255761208
272230,l(r:p49udm39594-p49ulv24202),distribution_overhead_lines,e1334cd4-4e33-4224-8842-55f093746ad8,1961-09-12T05:00:00,0.9999966580306282
272231,l(r:p49udm39594-p49ulv24202),distribution_overhead_lines,e1334cd4-4e33-4224-8842-55f093746ad8,1961-09-12T06:00:00,0.1782958241451138
272232,l(r:p49udm39594-p49ulv24202),distribution_overhead_lines,e1334cd4-4e33-4224-8842-55f093746ad8,1961-09-12T07:00:00,0.9999793280416519
272233,l(r:p49udm39594-p49ulv24202),distribution_overhead_lines,e1334cd4-4e33-4224-8842-55f093746ad8,1961-09-12T08:00:00,0.7728933183650126
272282,l(r:p49udm39594-p49udt12027lv),distribution_overhead_lines,f9cb3e93-c518-4778-b17a-a9b61d25379f,1961-09-12T05:00:00,0.9999968516511505
272283,l(r:p49udm39594-p49udt12027lv),distribution_overhead_lines,f9cb3e93-c518-4778-b17a-a9b61d25379f,1961-09-12T06:00:00,0.17884849611421505
272284,l(r:p49udm39594-p49udt12027lv),distribution_overhead_lines,f9cb3e93-c518-4778-b17a-a9b61d25379f,1961-09-12T07:00:00,0.9999747809791805
272285,l(r:p49udm39594-p49udt12027lv),distribution_overhead_lines,f9cb3e93-c518-4778-b17a-a9b61d25379f,1961-09-12T08:00:00,0.7738079030695202
272334,l(r:p49udm39595-p49ulv65772),distribution_overhead_lines,14a06281-c274-468a-8075-587215f6abd4,1961-09-12T05:00:00,0.9999966277722234
272335,l(r:p49udm39595-p49ulv65772),distribution_overhead_lines,14a06281-c274-468a-8075-587215f6abd4,1961-09-12T06:00:00,0.17835817010917032
272336,l(r:p49udm39595-p49ulv65772),distribution_overhead_lines,14a06281-c274-468a-8075-587215f6abd4,1961-09-12T07:00:00,0.9999740708588024
272337,l(r:p49udm39595-p49ulv65772),distribution_overhead_lines,14a06281-c274-468a-8075-587215f6abd4,1961-09-12T08:00:00,0.7693655054976123
272386,l(r:p49udm39595-p49udt12027lv),distribution_overhead_lines,fca97544-559c-45ab-ab1e-f67fab8cfd36,1961-09-12T05:00:00,0.9999968570470947
272387,l(r:p49udm39595-p49udt12027lv),distribution_overhead_lines,fca97544-559c-45ab-ab1e-f67fab8cfd36,1961-09-12T06:00:00,0.1789373084970971
272388,l(r:p49udm39595-p49udt12027lv),distribution_overhead_lines,fca97544-559c-45ab-ab1e-f67fab8cfd36,1961-09-12T07:00:00,0.9999712586263427
272389,l(r:p49udm39595-p49udt12027lv),distribution_overhead_lines,fca97544-559c-45ab-ab1e-f67fab8cfd36,1961-09-12T08:00:00,0.7721464362589718
272438,l(r:p49udt12028lv-p49ulv25372),distribution_overhead_lines,d8d1e70e-11ce-4bbd-86e3-f938ab4dd7c6,1961-09-12T05:00:00,0.9999988234149816
272439,l(r:p49udt12028lv-p49ulv25372),distribution_overhead_lines,d8d1e70e-11ce-4bbd-86e3-f938ab4dd7c6,1961-09-12T06:00:00,0.19235994554204128
272440,l(r:p49udt12028lv-p49ulv25372),distribution_overhead_lines,d8d1e70e-11ce-4bbd-86e3-f938ab4dd7c6,1961-09-12T07:00:00,0.989378885508986
272441,l(r:p49udt12028lv-p49ulv25372),distribution_overhead_lines,d8d1e70e-11ce-4bbd-86e3-f938ab4dd7c6,1961-09-12T08:00:00,0.6881878038228373
272490,l(r:p49udm39596-p49ulv24203),distribution_overhead_lines,e4e4fd73-7280-4e62-95de-c62ad2410338,1961-09-12T05:00:00,0.9999987694195448
272491,l(r:p49udm39596-p49ulv24203),distribution_overhead_lines,e4e4fd73-7280-4e62-95de-c62ad2410338,1961-09-12T06:00:00,0.19204070278212637
272492,l(r:p49udm39596-p49ulv24203),distribution_overhead_lines,e4e4fd73-7280-4e62-95de-c62ad2410338,1961-09-12T07:00:00,0.989415176235222
272493,l(r:p49udm39596-p49ulv24203),distribution_overhead_lines,e4e4fd73-7280-4e62-95de-c62ad2410338,1961-09-12T08:00:00,0.6889376091934425
272542,l(r:p49udm39601-p49ulv56278),distribution_overhead_lines,e37dfd75-ebe4-4c5b-8c15-e34a9481ad11,1961-09-12T05:00:00,0.9999988875137256
272543,l(r:p49udm39601-p49ulv56278),distribution_overhead_lines,e37dfd75-ebe4-4c5b-8c15-e34a9481ad11,1961-09-12T06:00:00,0.19297697321548957
272544,l(r:p49udm39601-p49ulv56278),distribution_overhead_lines,e37dfd75-ebe4-4c5b-8c15-e34a9481ad11,1961-09-12T07:00:00,0.9881376628516902
272545,l(r:p49udm39601-p49ulv56278),distribution_overhead_lines,e37dfd75-ebe4-4c5b-8c15-e34a9481ad11,1961-09-12T08:00:00,0.688884432781672
272594,l(r:p49udm39601-p49ulv71867),distribution_overhead_lines,dc9b4436-1650-4cbc-ac10-c3e3e60029e9,1961-09-12T05:00:00,0.9999988291914641
272595,l(r:p49udm39601-p49ulv71867),distribution_overhead_lines,dc9b4436-1650-4cbc-ac10-c3e3e60029e9,1961-09-12T06:00:00,0.1925482605045763
272596,l(r:p49udm39601-p49ulv71867),distribution_overhead_lines,dc9b4436-1650-4cbc-ac10-c3e3e60029e9,1961-09-12T07:00:00,0.9885518658324275
272597,l(r:p49udm39601-p49ulv71867),distribution_overhead_lines,dc9b4436-1650-4cbc-ac10-c3e3e60029e9,1961-09-12T08:00:00,0.6892415123334401
272646,l(r:p49udm39596-p49udm39601),distribution_overhead_lines,94dc45ae-f0a0-4fbd-8da0-c855e3eb3089,1961-09-12T05:00:00,0.9999988032470256
272647,l(r:p49udm39596-p49udm39601),distribution_overhead_lines,94dc45ae-f0a0-4fbd-8da0-c855e3eb3089,1961-09-12T06:00:00,0.1922963065900355
272648,l(r:p49udm39596-p49udm39601),distribution_overhead_lines,94dc45ae-f0a0-4fbd-8da0-c855e3eb3089,1961-09-12T07:00:00,0.9890911039747013
272649,l(r:p49udm39596-p49udm39601),distribution_overhead_lines,94dc45ae-f0a0-4fbd-8da0-c855e3eb3089,1961-09-12T08:00:00,0.6888949875947119
272698,l(r:p49udm39596-p49udt12028lv),distribution_overhead_lines,6b732253-3f6f-41e3-906e-c6741e019b54,1961-09-12T05:00:00,0.9999988577382255
272699,l(r:p49udm39596-p49udt12028lv),distribution_overhead_lines,6b732253-3f6f-41e3-906e-c6741e019b54,1961-09-12T06:00:00,0.19263864318439516
272700,l(r:p49udm39596-p49udt12028lv),distribution_overhead_lines,6b732253-3f6f-41e3-906e-c6741e019b54,1961-09-12T07:00:00,0.9889914097617551
272701,l(r:p49udm39596-p49udt12028lv),distribution_overhead_lines,6b732253-3f6f-41e3-906e-c6741e019b54,1961-09-12T08:00:00,0.6882035130780371
272750,l(r:p49udm39598-p49ulv34544),distribution_overhead_lines,017ce070-e836-488c-8b5f-aefadb361364,1961-09-12T05:00:00,0.9999988209661638
272751,l(r:p49udm39598-p49ulv34544),distribution_overhead_lines,017ce070-e836-488c-8b5f-aefadb361364,1961-09-12T06:00:00,0.19221805115229174
272752,l(r:p49udm39598-p49ulv34544),distribution_overhead_lines,017ce070-e836-488c-8b5f-aefadb361364,1961-09-12T07:00:00,0.9900306301135599
272753,l(r:p49udm39598-p49ulv34544),distribution_overhead_lines,017ce070-e836-488c-8b5f-aefadb361364,1961-09-12T08:00:00,0.6872794053488988
272802,l(r:p49udm39599-p49ulv40232),distribution_overhead_lines,289ed054-3603-4314-8704-e2a167c40508,1961-09-12T05:00:00,0.9999988178319187
272803,l(r:p49udm39599-p49ulv40232),distribution_overhead_lines,289ed054-3603-4314-8704-e2a167c40508,1961-09-12T06:00:00,0.19201585152959022
272804,l(r:p49udm39599-p49ulv40232),distribution_overhead_lines,289ed054-3603-4314-8704-e2a167c40508,1961-09-12T07:00:00,0.9909202559022867
272805,l(r:p49udm39599-p49ulv40232),distribution_overhead_lines,289ed054-3603-4314-8704-e2a167c40508,1961-09-12T08:00:00,0.6885545847064267
272854,l(r:p49udm39600-p49ulv44919),distribution_overhead_lines,49013216-31bf-4431-8f5e-445c360f46f2,1961-09-12T05:00:00,0.9999988522531505
272855,l(r:p49udm39600-p49ulv44919),distribution_overhead_lines,49013216-31bf-4431-8f5e-445c360f46f2,1961-09-12T06:00:00,0.19218701246203862
272856,l(r:p49udm39600-p49ulv44919),distribution_overhead_lines,49013216-31bf-4431-8f5e-445c360f46f2,1961-09-12T07:00:00,0.9910771419586383
272857,l(r:p49udm39600-p49ulv44919),distribution_overhead_lines,49013216-31bf-4431-8f5e-445c360f46f2,1961-09-12T08:00:00,0.6908733189677825
272906,l(r:p49udm39599-p49udm39600),distribution_overhead_lines,84db4130-ac14-4d3a-8e76-e00ce7c79326,1961-09-12T05:00:00,0.9999988585121279
272907,l(r:p49udm39599-p49udm39600),distribution_overhead_lines,84db4130-ac14-4d3a-8e76-e00ce7c79326,1961-09-12T06:00:00,0.19226468625498327
272908,l(r:p49udm39599-p49udm39600),distribution_overhead_lines,84db4130-ac14-4d3a-8e76-e00ce7c79326,1961-09-12T07:00:00,0.9908917889321267
272909,l(r:p49udm39599-p49udm39600),distribution_overhead_lines,84db4130-ac14-4d3a-8e76-e00ce7c79326,1961-09-12T08:00:00,0.6902815804972119
272958,l(r:p49udm39598-p49udm39599),distribution_overhead_lines,e5e27dc6-5811-4945-bb4a-8c60ec8a6a8f,1961-09-12T05:00:00,0.9999988431189186
272959,l(r:p49udm39598-p49udm39599),distribution_overhead_lines,e5e27dc6-5811-4945-bb4a-8c60ec8a6a8f,1961-09-12T06:00:00,0.19227921983297613
272960,l(r:p49udm39598-p49udm39599),distribution_overhead_lines,e5e27dc6-5811-4945-bb4a-8c60ec8a6a8f,1961-09-12T07:00:00,0.990378524416046
272961,l(r:p49udm39598-p49udm39599),distribution_overhead_lines,e5e27dc6-5811-4945-bb4a-8c60ec8a6a8f,1961-09-12T08:00:00,0.6871943039849593
273010,l(r:p49udm39598-p49udt12028lv),distribution_overhead_lines,63445db7-d3ac-48ec-8b6a-353843cc98de,1961-09-12T05:00:00,0.9999988694604921
273011,l(r:p49udm39598-p49udt12028lv),distribution_overhead_lines,63445db7-d3ac-48ec-8b6a-353843cc98de,1961-09-12T06:00:00,0.19263758626730598
273012,l(r:p49udm39598-p49udt12028lv),distribution_overhead_lines,63445db7-d3ac-48ec-8b6a-353843cc98de,1961-09-12T07:00:00,0.9893750256748082
273013,l(r:p49udm39598-p49udt12028lv),distribution_overhead_lines,63445db7-d3ac-48ec-8b6a-353843cc98de,1961-09-12T08:00:00,0.6874829325242182
273062,l(r:p49udm39606-p49ulv24206),distribution_overhead_lines,38a65105-38d3-44f8-96f3-0720c3ef5f10,1961-09-12T05:00:00,0.9998514179222309
273063,l(r:p49udm39606-p49ulv24206),distribution_overhead_lines,38a65105-38d3-44f8-96f3-0720c3ef5f10,1961-09-12T06:00:00,0.13935421765668488
273065,l(r:p49udm39606-p49ulv24206),distribution_overhead_lines,38a65105-38d3-44f8-96f3-0720c3ef5f10,1961-09-12T08:00:00,0.7009183511596173
273114,l(r:p49udm39609-p49ulv69709),distribution_overhead_lines,ae388f3a-03a7-4330-adaf-b44f2b4a01f9,1961-09-12T05:00:00,0.9998527465784447
273115,l(r:p49udm39609-p49ulv69709),distribution_overhead_lines,ae388f3a-03a7-4330-adaf-b44f2b4a01f9,1961-09-12T06:00:00,0.13974667846936484
273117,l(r:p49udm39609-p49ulv69709),distribution_overhead_lines,ae388f3a-03a7-4330-adaf-b44f2b4a01f9,1961-09-12T08:00:00,0.7033946942925806
273166,l(r:p49udm39606-p49udm39609),distribution_overhead_lines,cee77853-beb6-460b-96ac-460dbb1115b6,1961-09-12T05:00:00,0.9998485187308933
273167,l(r:p49udm39606-p49udm39609),distribution_overhead_lines,cee77853-beb6-460b-96ac-460dbb1115b6,1961-09-12T06:00:00,0.13925368520343628
273169,l(r:p49udm39606-p49udm39609),distribution_overhead_lines,cee77853-beb6-460b-96ac-460dbb1115b6,1961-09-12T08:00:00,0.7023822992796591
273218,l(r:p49udm39606-p49udt12030lv),distribution_overhead_lines,ffdda262-842a-470b-9ca8-10ba60d90ad7,1961-09-12T05:00:00,0.9998517287655587
273219,l(r:p49udm39606-p49udt12030lv),distribution_overhead_lines,ffdda262-842a-470b-9ca8-10ba60d90ad7,1961-09-12T06:00:00,0.13935240724273257
273221,l(r:p49udm39606-p49udt12030lv),distribution_overhead_lines,ffdda262-842a-470b-9ca8-10ba60d90ad7,1961-09-12T08:00:00,0.7006436455455756
273270,l(r:p49udm39607-p49ulv39123),distribution_overhead_lines,640a8c73-a45c-43f5-a359-6f25f56030e5,1961-09-12T05:00:00,0.9998592048025662
273271,l(r:p49udm39607-p49ulv39123),distribution_overhead_lines,640a8c73-a45c-43f5-a359-6f25f56030e5,1961-09-12T06:00:00,0.13990653760430616
273273,l(r:p49udm39607-p49ulv39123),distribution_overhead_lines,640a8c73-a45c-43f5-a359-6f25f56030e5,1961-09-12T08:00:00,0.6993527047791217
273322,l(r:p49udm39608-p49ulv40858),distribution_overhead_lines,fd67e59c-dfae-4cc2-acde-f706f1c086cf,1961-09-12T05:00:00,0.9998630621258472
273323,l(r:p49udm39608-p49ulv40858),distribution_overhead_lines,fd67e59c-dfae-4cc2-acde-f706f1c086cf,1961-09-12T06:00:00,0.14017955914039004
273325,l(r:p49udm39608-p49ulv40858),distribution_overhead_lines,fd67e59c-dfae-4cc2-acde-f706f1c086cf,1961-09-12T08:00:00,0.6984482650703535
273374,l(r:p49udm39610-p49ulv69710),distribution_overhead_lines,631616b7-5d6a-4387-8a86-7c9046fad776,1961-09-12T05:00:00,0.9998659881371275
273375,l(r:p49udm39610-p49ulv69710),distribution_overhead_lines,631616b7-5d6a-4387-8a86-7c9046fad776,1961-09-12T06:00:00,0.14039046348080841
273377,l(r:p49udm39610-p49ulv69710),distribution_overhead_lines,631616b7-5d6a-4387-8a86-7c9046fad776,1961-09-12T08:00:00,0.6977386356140385
273426,l(r:p49udm39608-p49udm39610),distribution_overhead_lines,8a2d0fc3-aea3-44e0-9b82-26d7cd2d4dda,1961-09-12T05:00:00,0.9998596946391468
273427,l(r:p49udm39608-p49udm39610),distribution_overhead_lines,8a2d0fc3-aea3-44e0-9b82-26d7cd2d4dda,1961-09-12T06:00:00,0.1398264344304332
273429,l(r:p49udm39608-p49udm39610),distribution_overhead_lines,8a2d0fc3-aea3-44e0-9b82-26d7cd2d4dda,1961-09-12T08:00:00,0.698192588159052
273478,l(r:p49udm39607-p49udm39608),distribution_overhead_lines,bad7c335-4303-4810-9103-d2b0fe2bd509,1961-09-12T05:00:00,0.9998560919756312
273479,l(r:p49udm39607-p49udm39608),distribution_overhead_lines,bad7c335-4303-4810-9103-d2b0fe2bd509,1961-09-12T06:00:00,0.1395755137845467
273481,l(r:p49udm39607-p49udm39608),distribution_overhead_lines,bad7c335-4303-4810-9103-d2b0fe2bd509,1961-09-12T08:00:00,0.699008654233387
273530,l(r:p49udm39607-p49udt12030lv),distribution_overhead_lines,26a1d660-07ea-4841-99a6-95005e1e5840,1961-09-12T05:00:00,0.9998551408107984
273531,l(r:p49udm39607-p49udt12030lv),distribution_overhead_lines,26a1d660-07ea-4841-99a6-95005e1e5840,1961-09-12T06:00:00,0.13958237511828697
273533,l(r:p49udm39607-p49udt12030lv),distribution_overhead_lines,26a1d660-07ea-4841-99a6-95005e1e5840,1961-09-12T08:00:00,0.6998816192212123
273582,l(r:p49udm41180-p49ulv24815),distribution_overhead_lines,01663c82-b860-478d-8977-79182afb3642,1961-09-12T05:00:00,0.9999999999997768
273583,l(r:p49udm41180-p49ulv24815),distribution_overhead_lines,01663c82-b860-478d-8977-79182afb3642,1961-09-12T06:00:00,0.27300542640633507
273584,l(r:p49udm41180-p49ulv24815),distribution_overhead_lines,01663c82-b860-478d-8977-79182afb3642,1961-09-12T07:00:00,0.7511556455623875
273585,l(r:p49udm41180-p49ulv24815),distribution_overhead_lines,01663c82-b860-478d-8977-79182afb3642,1961-09-12T08:00:00,0.8378358785521998
273634,l(r:p49udm41180-p49udt12463lv),distribution_overhead_lines,48117869-620e-4b4b-91a4-cd729dcf34d2,1961-09-12T05:00:00,0.9999999999997392
273635,l(r:p49udm41180-p49udt12463lv),distribution_overhead_lines,48117869-620e-4b4b-91a4-cd729dcf34d2,1961-09-12T06:00:00,0.2726103164356285
273636,l(r:p49udm41180-p49udt12463lv),distribution_overhead_lines,48117869-620e-4b4b-91a4-cd729dcf34d2,1961-09-12T07:00:00,0.7512083162092413
273637,l(r:p49udm41180-p49udt12463lv),distribution_overhead_lines,48117869-620e-4b4b-91a4-cd729dcf34d2,1961-09-12T08:00:00,0.8356485266907823
273686,l(r:p49udm41181-p49ulv39108),distribution_overhead_lines,0867f55c-0eba-4d32-b0a5-4f11862dc3cc,1961-09-12T05:00:00,0.9999999999996827
273687,l(r:p49udm41181-p49ulv39108),distribution_overhead_lines,0867f55c-0eba-4d32-b0a5-4f11862dc3cc,1961-09-12T06:00:00,0.2722838970475301
273688,l(r:p49udm41181-p49ulv39108),distribution_overhead_lines,0867f55c-0eba-4d32-b0a5-4f11862dc3cc,1961-09-12T07:00:00,0.7474497604558661
273689,l(r:p49udm41181-p49ulv39108),distribution_overhead_lines,0867f55c-0eba-4d32-b0a5-4f11862dc3cc,1961-09-12T08:00:00,0.8299110477944416
273738,l(r:p49udm41181-p49udt12463lv),distribution_overhead_lines,4a3da5f3-d41e-468b-bb0b-2c718d781ed2,1961-09-12T05:00:00,0.9999999999997218
273739,l(r:p49udm41181-p49udt12463lv),distribution_overhead_lines,4a3da5f3-d41e-468b-bb0b-2c718d781ed2,1961-09-12T06:00:00,0.27261264796557305
273740,l(r:p49udm41181-p49udt12463lv),distribution_overhead_lines,4a3da5f3-d41e-468b-bb0b-2c718d781ed2,1961-09-12T07:00:00,0.747604747606498
273741,l(r:p49udm41181-p49udt12463lv),distribution_overhead_lines,4a3da5f3-d41e-468b-bb0b-2c718d781ed2,1961-09-12T08:00:00,0.8319551508586477
273790,l(r:p49udm41182-p49ulv24816),distribution_overhead_lines,f49ab779-a1d3-4d40-bc24-6448abb1a774,1961-09-12T05:00:00,0.9999998550147141
273791,l(r:p49udm41182-p49ulv24816),distribution_overhead_lines,f49ab779-a1d3-4d40-bc24-6448abb1a774,1961-09-12T06:00:00,0.20853921103360318
273792,l(r:p49udm41182-p49ulv24816),distribution_overhead_lines,f49ab779-a1d3-4d40-bc24-6448abb1a774,1961-09-12T07:00:00,0.9684656728328329
